1002888	ba	ba	ba	ba	ba	ba	ba	Major tourist shops have forms and details.	Personalized merchandise is offered by the shops.	ba	neutral
1001825	ba	ba	ba	ba	ba	ba	ba	The Asian American experience may offer a  As growing numbers of Asian Americans have entered the mainstream over the last decade, it is increasingly said--sometimes with pride, sometimes with scorn--that they are becoming white.	Fewer Asian people moving in are seen by the Asian American experience.	ba	contradiction
1002767	ba	ba	ba	ba	ba	ba	ba	Although this type of shadow play probably originated in China, the stories which made it popular in Turkey were based on the exploits of two Bursa peasants.	People in Turkey what it was like for the poor in China were shown by the stories.	ba	neutral
1000000	ba	ba	ba	ba	ba	ba	ba	The New York Times ' Janet Maslin says the film works precisely because it is derivative--its stars, Matt Dillon and Gary Sinise, emulate the characters in The Usual Suspects , which gives them extraordinary opportunities to preen.	Matt Dillon and Gary Sinise are starred by the movie.	ba	entailment
1002201	ba	ba	ba	ba	ba	ba	ba	15Whether changes in the market value of existing assets should be counted as saving is beyond the scope of this report.	The position of market changes and savings is explained by the report.	ba	contradiction
1002362	ba	ba	ba	ba	ba	ba	ba	EPA included small entities (from both government and business) in focus groups, public hearings, seminars, and meetings to develop this rule.	Five months listening to input and concerns regarding the rule were spent by the EPA.	ba	neutral
1001550	ba	ba	ba	ba	ba	ba	ba	While a third major bank advertised its November money market account rates to be between 1.73 percent for accounts with $5,000 and 2.47 percent for accounts with $50,000 or more, that bank pays IOLTA a flat 1.1 percent.	Money market rates over two percent are offered by all major banks.	ba	contradiction
1001028	ba	ba	ba	ba	ba	ba	ba	As a result of the program monitoring and evaluation activities these reviews permit, the government has set new, more challenging targets for future performance.	Program monitoring and evaluation activities that allow the government to set more challenging targets for future performance are permitted by these reviews.	ba	entailment
1003015	ba	ba	ba	ba	ba	ba	ba	Then, when the groups learned of one another's existence, the boys immediately drew lines in the sand.	The girls are hated by the boys.	ba	neutral
1003155	ba	ba	ba	ba	ba	ba	ba	The Germans constructed walled Jewish ghettoes in Warsaw and Krakew.	A Jewish ghetto in Berlin was constructed by the Germans.	ba	contradiction
1002598	ba	ba	ba	ba	ba	ba	ba	It was people who advocate democracy who sold us like cotton and cows from one plantation to another, he told a gasping crowd at New York's City College.	A boring statement that got no one 's attention was made by the man.	ba	contradiction
1001511	ba	ba	ba	ba	ba	ba	ba	These men or men like them had hunted the desert for years to find one little girl.	The hunt of the little girl was abandoned by the men.	ba	contradiction
1002081	ba	ba	ba	ba	ba	ba	ba	The small entities include most providers, physicians, and health care suppliers, either by virtue of their non-profit status or by having revenues of $5 million or less annually.	Just over three million dollars a year are made by the largest businesses.	ba	contradiction
1000930	ba	ba	ba	ba	ba	ba	ba	Faubourg Saint-Honore offers the luxury of jewelry shops and haute couture; the Champs-Elysees claims the first-run cinemas, airline companies, and car showrooms.	The best cinemas in France are contained by the Champs-Elysees.	ba	neutral
1000784	ba	ba	ba	ba	ba	ba	ba	When the crowd rises and gasps after a wreck, Stevenson notes that they all, including himself, are hoping for a violent accident.	Accidents where people die are liked by the crowd.	ba	neutral
1001344	ba	ba	ba	ba	ba	ba	ba	The regulation that codifies uniform acquisition	Uniform acquisition is codified by a regulation.	ba	entailment
1001581	ba	ba	ba	ba	ba	ba	ba	Chief Executive Officer Randy Hill, members of the project's executive committee.	An executive committee is lacked by the project.	ba	contradiction
1000754	ba	ba	ba	ba	ba	ba	ba	Next, the students pour samples from a variety of white wines.	The wine samples are drunk by the students.	ba	neutral
1003010	ba	ba	ba	ba	ba	ba	ba	The CIO uses different means to show his appreciation.	Different ways of showing his appreciation are used by the CIO.	ba	entailment
1000062	ba	ba	ba	ba	ba	ba	ba	Beach activities are well-organized on the northern coast, with all types of watersports and rides.	Water sports and other beach activities are offered by the northern coast.	ba	entailment
