2002693	ba	ba	ba	ba	ba	ba	ba	The Jamaican population contains more African people than English people.	More African people than English people are contained by the Jamaican population.	ba	entailment
2001842	ba	ba	ba	ba	ba	ba	ba	The sidebar contains at least one good reason to support Barry.	At least one good reason to support Barry is contained by the sidebar.	ba	entailment
2003148	ba	ba	ba	ba	ba	ba	ba	The analysis describes the small entities.	The small entities are described by the analysis.	ba	entailment
2002819	ba	ba	ba	ba	ba	ba	ba	No one accounts postretirement benefits. 	Postretirement benefits are accounted by no one.	ba	entailment
2000615	ba	ba	ba	ba	ba	ba	ba	A man wrote the paper.	The paper was written by a man.	ba	entailment
2001447	ba	ba	ba	ba	ba	ba	ba	The managers expect too many things. 	Too many things are expected by the managers.	ba	entailment
2002388	ba	ba	ba	ba	ba	ba	ba	The policy provides strong, specific criteria for the knowledge needed to support the decision to move into production.	Strong , specific criteria for the knowledge needed to support the decision to move into production are provided by the policy.	ba	entailment
2002009	ba	ba	ba	ba	ba	ba	ba	The cones use a dense mortar to help them bind. 	A dense mortar to help them bind is used by the cones.	ba	entailment
2002136	ba	ba	ba	ba	ba	ba	ba	The film prioritizes the horrific visions of Jordan.	The horrific visions of Jordan are prioritized by the film.	ba	entailment
2000674	ba	ba	ba	ba	ba	ba	ba	This rule protects the rights of those utilizing hearing aids.	The rights of those utilizing hearing aids are protected by this rule.	ba	entailment
2002206	ba	ba	ba	ba	ba	ba	ba	The preamble states the information that is required for the act including budget.	The information that is required for the act including budget is stated by the preamble.	ba	entailment
2003040	ba	ba	ba	ba	ba	ba	ba	The routes reach more stops each day.	More stops each day are reached by the routes.	ba	entailment
2002013	ba	ba	ba	ba	ba	ba	ba	This assessment provides no data.	No data are provided by this assessment.	ba	entailment
2002290	ba	ba	ba	ba	ba	ba	ba	The table simplifies calculation of volume. 	Calculation of volume is simplified by the table.	ba	entailment
2001603	ba	ba	ba	ba	ba	ba	ba	The owner uses an internal group to work on the project.	An internal group to work on the project is used by the owner.	ba	entailment
2002331	ba	ba	ba	ba	ba	ba	ba	The reggae music plays all night.	All night is played by the reggae music.	ba	entailment
2001366	ba	ba	ba	ba	ba	ba	ba	The owner buys all his produce.	All his produce is bought by the owner.	ba	entailment
2000688	ba	ba	ba	ba	ba	ba	ba	The Showgirls received much publicity because of a talented marketing agency.	Much publicity because of a talented marketing agency was received by the Showgirls.	ba	entailment
2002859	ba	ba	ba	ba	ba	ba	ba	The transaction helps the employees a lot.	The employees a lot are helped by the transaction.	ba	entailment
2000386	ba	ba	ba	ba	ba	ba	ba	The Explainer thank everyone one except Karl-Heinz Nassmacher, of Carl von Ossietzky University.	Everyone one except Karl-Heinz Nassmacher , of Carl von Ossietzky University is thanked by the Explainer.	ba	entailment
2002737	ba	ba	ba	ba	ba	ba	ba	The sidebar notes the families that have fallen out of political dynasties over time.	The families that have fallen out of political dynasties over time are noted by the sidebar.	ba	entailment
2001018	ba	ba	ba	ba	ba	ba	ba	The palace welcomes visitors on certain days.	Visitors on certain days are welcomed by the palace.	ba	entailment
2001116	ba	ba	ba	ba	ba	ba	ba	The gatherings inspired several betting activities, including how many swings the execution would take.	Several betting activities , including how many swings the execution would take were inspired by the gatherings.	ba	entailment
2002538	ba	ba	ba	ba	ba	ba	ba	The second appendix covers all the issues in the GAO's report.	All the issues in the GAO 's report are covered by the second appendix.	ba	entailment
2000761	ba	ba	ba	ba	ba	ba	ba	The courts charge a $5 filing fee.	A $ 5 filing fee are charged by the courts.	ba	entailment
2000582	ba	ba	ba	ba	ba	ba	ba	The immense main retable contains red marble and others.	Red marble and others is contained by the immense main retable.	ba	entailment
2000884	ba	ba	ba	ba	ba	ba	ba	Some people need motivation that is not monetary.	Motivation that is not monetary is needed by some people.	ba	entailment
2003140	ba	ba	ba	ba	ba	ba	ba	These locations receive hundreds of visitors every day.	Hundreds of visitors every day are received by these locations.	ba	entailment
2001711	ba	ba	ba	ba	ba	ba	ba	The defects include deficits of the brain.	Deficits of the brain are included by the defects.	ba	entailment
2002316	ba	ba	ba	ba	ba	ba	ba	The Treasury maintains central accounts.	Central accounts are maintained by the Treasury.	ba	entailment
2002222	ba	ba	ba	ba	ba	ba	ba	The game involves a player and a bank.	A player and a bank is involved by the game.	ba	entailment
2000599	ba	ba	ba	ba	ba	ba	ba	The crossbow released a small arrow.	A small arrow was released by the crossbow.	ba	entailment
2002506	ba	ba	ba	ba	ba	ba	ba	The sixth laboratory reported the highest water hardness.	The highest water hardness were reported by the sixth laboratory.	ba	entailment
2003041	ba	ba	ba	ba	ba	ba	ba	The barber collects the hair and shaving stubble.	The hair and shaving stubble is collected by the barber.	ba	entailment
2002148	ba	ba	ba	ba	ba	ba	ba	No one understands mercury exposure.	Mercury exposure are understood by no one.	ba	entailment
2000711	ba	ba	ba	ba	ba	ba	ba	The rule made positive improvements.	Positive improvements were made by the rule.	ba	entailment
2000007	ba	ba	ba	ba	ba	ba	ba	The office gets state and federal funding.	State and federal funding is gotten by the office.	ba	entailment
2000546	ba	ba	ba	ba	ba	ba	ba	The publication quoted the only critic who found the movie funny.	The only critic who found the movie funny was quoted by the publication.	ba	entailment
2000901	ba	ba	ba	ba	ba	ba	ba	The capital introduced a new light rail system.	A new light rail system were introduced by the capital.	ba	entailment
2001526	ba	ba	ba	ba	ba	ba	ba	The silver dragon-head hammer reflected the white sun's light.	The white sun 's light was reflected by the silver dragon-head hammer.	ba	entailment
2003149	ba	ba	ba	ba	ba	ba	ba	An archaeologist owns a supper club.	A supper club are owned by an archaeologist.	ba	entailment
2002692	ba	ba	ba	ba	ba	ba	ba	The acronmy HACCP stands for Pathogen Hazard Analysis and Critical Control Point. 	Stands for Pathogen Hazard Analysis and Critical Control Point are haccped by the acronmy.	ba	entailment
2000580	ba	ba	ba	ba	ba	ba	ba	The Pentagon told no one.	No one was told by the Pentagon.	ba	entailment
2000492	ba	ba	ba	ba	ba	ba	ba	A woman named Shoe. 	Shoe was named by a woman.	ba	entailment
2000266	ba	ba	ba	ba	ba	ba	ba	The statute limits the power of Judges in the 9th appeals court. 	The power of Judges in the 9th appeals court is limited by the statute.	ba	entailment
2001739	ba	ba	ba	ba	ba	ba	ba	The Irish Times interviewed a number of the amendment's supporters.	A number of the amendment 's supporters was interviewed by the Irish Times.	ba	entailment
2002986	ba	ba	ba	ba	ba	ba	ba	This guide provides a framework to evaluate acquired information technology. 	A framework to evaluate acquired information technology is provided by this guide.	ba	entailment
2002057	ba	ba	ba	ba	ba	ba	ba	The other symbols include a sword and a rabbit's foot.	A sword and a rabbit 's foot is included by the other symbols.	ba	entailment
2002732	ba	ba	ba	ba	ba	ba	ba	Both events caused much negative feedback.	Much negative feedback was caused by both events.	ba	entailment
2001988	ba	ba	ba	ba	ba	ba	ba	The report supported the view.	The view was supported by the report.	ba	entailment
2001654	ba	ba	ba	ba	ba	ba	ba	The publication got a lot of attention.	A lot of attention was gotten by the publication.	ba	entailment
2000449	ba	ba	ba	ba	ba	ba	ba	These adaptations create the need for a more comprehensive understanding of case study techniques and other techniques.	The need for a more comprehensive understanding of case study techniques and other techniques is created by these adaptations.	ba	entailment
2001417	ba	ba	ba	ba	ba	ba	ba	The govonor stopped crime,	Crime was stopped by the govonor.	ba	entailment
2001125	ba	ba	ba	ba	ba	ba	ba	The special things include a sale, book signing, or celebrity sighting.	A sale , book signing , or celebrity sighting is included by the special things.	ba	entailment
2001551	ba	ba	ba	ba	ba	ba	ba	The remark angered Mr. Wells.	Mr. Wells were angered by the remark.	ba	entailment
2002997	ba	ba	ba	ba	ba	ba	ba	The analysis describes large entities to which the rule will apply.	Large entities to which the rule will apply are described by the analysis.	ba	entailment
2001184	ba	ba	ba	ba	ba	ba	ba	The in-group incantation attracted hundreds of interested people.	Hundreds of interested people were attracted by the in-group incantation.	ba	entailment
2001089	ba	ba	ba	ba	ba	ba	ba	The group forgoes the help of a jungle guide.	The help of a jungle guide is forgone by the group.	ba	entailment
2002053	ba	ba	ba	ba	ba	ba	ba	This person committed suicide.	Suicide was committed by this person.	ba	entailment
2001553	ba	ba	ba	ba	ba	ba	ba	The Musee includes a pirate flag in its naval exhibit.	A pirate flag in its naval exhibit is included by the Musee.	ba	entailment
2002668	ba	ba	ba	ba	ba	ba	ba	The government supports beach volleyball.	Beach volleyball are supported by the government.	ba	entailment
2002381	ba	ba	ba	ba	ba	ba	ba	The SEC received zero comments about the proposed rulemaking.	Zero comments about the proposed rulemaking were received by the SEC.	ba	entailment
2000664	ba	ba	ba	ba	ba	ba	ba	Some entities see 5 percent costs for the Clean Water Act.	5 percent costs for the Clean Water Act are seen by some entities.	ba	entailment
2002334	ba	ba	ba	ba	ba	ba	ba	The denunciation presented a clear motive for why the crime might have been committed. 	A clear motive for why the crime might have been committed was presented by the denunciation.	ba	entailment
2000579	ba	ba	ba	ba	ba	ba	ba	The NIAA provides a way to develop further education.	A way to develop further education is provided by the NIAA.	ba	entailment
2000494	ba	ba	ba	ba	ba	ba	ba	The decree accused the sister and Reverend of murder.	The sister and Reverend of murder were accused by the decree.	ba	entailment
2000932	ba	ba	ba	ba	ba	ba	ba	The men wore dark suits.	Dark suits were worn by the men.	ba	entailment
2000925	ba	ba	ba	ba	ba	ba	ba	The Museum features a model of how the building looked before the fire.	A model of how the building looked before the fire is featured by the Museum.	ba	entailment
2001762	ba	ba	ba	ba	ba	ba	ba	The website includes accounting research and publications.	Accounting research and publications are included by the website.	ba	entailment
2001475	ba	ba	ba	ba	ba	ba	ba	The Commission made no mention of the issues that had been raised by commenters at any point in the preamble.	No mention of the issues that had been raised by commenters at any point in the preamble was made by the Commission.	ba	entailment
2000471	ba	ba	ba	ba	ba	ba	ba	The ballot mentions nothing of slots. 	Nothing of slots is mentioned by the ballot.	ba	entailment
2002643	ba	ba	ba	ba	ba	ba	ba	This action voided the strategic goals.	The strategic goals were voided by this action.	ba	entailment
2001389	ba	ba	ba	ba	ba	ba	ba	The submission indicates environmental impact.  	Environmental impact is indicated by the submission.	ba	entailment
2000863	ba	ba	ba	ba	ba	ba	ba	The island holds a 12th-century Venetian-byzantine church.	A 12th-century Venetian-byzantine church is held by the island.	ba	entailment
2002482	ba	ba	ba	ba	ba	ba	ba	Some changes require justification and approval.	Justification and approval are required by some changes.	ba	entailment
2001005	ba	ba	ba	ba	ba	ba	ba	The US influencecs the open market.	The open market is influencecced by the US.	ba	entailment
2000640	ba	ba	ba	ba	ba	ba	ba	The NIST issued numerous Federal Information Processing Standards.	Numerous Federal Information Processing Standards were issued by the NIST.	ba	entailment
2000597	ba	ba	ba	ba	ba	ba	ba	No great religion shares any tenant.	Any tenant is shared by no great religion.	ba	entailment
2003141	ba	ba	ba	ba	ba	ba	ba	The colorful tapestry offers a very clear and frequently funny image of what life was like at William's court. 	A very clear and frequently funny image of what life was like at William 's court is offered by the colorful tapestry.	ba	entailment
2000321	ba	ba	ba	ba	ba	ba	ba	Every review gives some kind of improvement.	Some kind of improvement is given by every review.	ba	entailment
2000824	ba	ba	ba	ba	ba	ba	ba	The Ottomans repaired the island's defenses.	The island 's defenses was repaired by the Ottomans.	ba	entailment
2002135	ba	ba	ba	ba	ba	ba	ba	The spit-and-polish crowd campaigns for no school uniforms.	Campaigns for no school uniforms are crowded by the spit-and-polish.	ba	entailment
2002330	ba	ba	ba	ba	ba	ba	ba	The mountain offers great skiing.	Great skiing is offered by the mountain.	ba	entailment
2001660	ba	ba	ba	ba	ba	ba	ba	The hotel features a freshwater pool and snorkeling opportunities.	A freshwater pool and snorkeling opportunities are featured by the hotel.	ba	entailment
2001174	ba	ba	ba	ba	ba	ba	ba	The exhibit shows a novelist that was good at sketching people as well.	A novelist that was good at sketching people as well is shown by the exhibit.	ba	entailment
2000114	ba	ba	ba	ba	ba	ba	ba	A man carved the statue.	The statue was carven by a man.	ba	entailment
2001186	ba	ba	ba	ba	ba	ba	ba	All law graduates finish college free of debt.	Finish college free of debt are graduated by all law.	ba	entailment
2001989	ba	ba	ba	ba	ba	ba	ba	Some researchers recommended the physician getting involved in the intervention if the patient was resistant to treatment.	The physician getting involved in the intervention if the patient was resistant to treatment was recommended by some researchers.	ba	entailment
2000967	ba	ba	ba	ba	ba	ba	ba	The Mercedes uses rear-wheel drive for its cars.	Rear-wheel drive for its cars is used by the Mercedes.	ba	entailment
2002759	ba	ba	ba	ba	ba	ba	ba	The gigantic and spacious castle features a huge cemetery.	A huge cemetery is featured by the gigantic and spacious castle.	ba	entailment
2002498	ba	ba	ba	ba	ba	ba	ba	The study describes a big case of CB.	A big case of CB is described by the study.	ba	entailment
2001909	ba	ba	ba	ba	ba	ba	ba	The bhuddists depict lotus blossoms. 	Lotus blossoms are depicted by the bhuddists.	ba	entailment
2001698	ba	ba	ba	ba	ba	ba	ba	The retailer sells guns and various supplies related to guns.	Guns and various supplies related to guns are sold by the retailer.	ba	entailment
2001913	ba	ba	ba	ba	ba	ba	ba	The Codification provides a method of resolving disputes.	A method of resolving disputes is provided by the Codification.	ba	entailment
2002146	ba	ba	ba	ba	ba	ba	ba	The resort offers no extra amenities. 	No extra amenities are offered by the resort.	ba	entailment
2000756	ba	ba	ba	ba	ba	ba	ba	This strip remains the epicenter of hip Hollywood counterculture.	The epicenter of hip Hollywood counterculture is remained by this strip.	ba	entailment
2001087	ba	ba	ba	ba	ba	ba	ba	The painting depicts children playing with animals.	Children playing with animals are depicted by the painting.	ba	entailment
2001231	ba	ba	ba	ba	ba	ba	ba	The French emperor fights Juarez, which causes big trouble and much confusion.	Juarez , which causes big trouble and much confusion is fought by the French emperor.	ba	entailment
2000261	ba	ba	ba	ba	ba	ba	ba	The locals wanted tickets the most. 	Tickets the most were wanted by the locals.	ba	entailment
2001963	ba	ba	ba	ba	ba	ba	ba	Some groups disseminate information.	Information is disseminated by some groups.	ba	entailment
2001446	ba	ba	ba	ba	ba	ba	ba	The fiasco involved a senior manager leaving in disgrace.	A senior manager leaving in disgrace was involved by the fiasco.	ba	entailment
