1002787	ba	ba	ba	ba	ba	ba	ba	The two men grabbed a girl.	The two men were grabbed by a girl.	ba	neutral
1001310	ba	ba	ba	ba	ba	ba	ba	The municipalities spend more than ten percent on utilities.	The municipalities are spent by more than ten percent on utilities.	ba	neutral
1000140	ba	ba	ba	ba	ba	ba	ba	The other man heard the man making fun of the donkey.	The other man was heard by the man making fun of the donkey.	ba	neutral
1002772	ba	ba	ba	ba	ba	ba	ba	The final rule contains a modified information collection.	The final rule is contained by a modified information collection.	ba	neutral
1001961	ba	ba	ba	ba	ba	ba	ba	The essay condemns new entertainment talk replacing the more Walter Cronkite style news of the past.	The essay is condemned by new entertainment talk replacing the more Walter Cronkite style news of the past.	ba	neutral
1002587	ba	ba	ba	ba	ba	ba	ba	The larger rooms cost much more money.	The larger rooms were cost by much more money.	ba	neutral
1000619	ba	ba	ba	ba	ba	ba	ba	The standards give a framework for external controls.	The standards are given by a framework for external controls.	ba	neutral
1003017	ba	ba	ba	ba	ba	ba	ba	The Kal provided very little assistance.	The Kal was provided by very little assistance.	ba	neutral
1001153	ba	ba	ba	ba	ba	ba	ba	The mosaics depict a dangerous river crossing after a storm.	The mosaics are depicted by a dangerous river crossing after a storm.	ba	neutral
1001822	ba	ba	ba	ba	ba	ba	ba	The museum covers many things, including the Arab world.	The museum is covered by many things , including the Arab world.	ba	neutral
1002311	ba	ba	ba	ba	ba	ba	ba	The RFP published criteria that should be used to evaluate proposals.	The RFP was published by criteria that should be used to evaluate proposals.	ba	neutral
1000049	ba	ba	ba	ba	ba	ba	ba	The relief shows an image of Jesus.	The relief is shown by an image of Jesus.	ba	neutral
1003109	ba	ba	ba	ba	ba	ba	ba	The columns display characteristics of the Corinthian order.	The columns are displayed by characteristics of the Corinthian order.	ba	neutral
1000561	ba	ba	ba	ba	ba	ba	ba	The Caribbean features a Visual surprise that comes naturally to it.	The Caribbean is featured by a Visual surprise that comes naturally to it.	ba	neutral
1001254	ba	ba	ba	ba	ba	ba	ba	The French seacoast follows the path of the English Channel.	The French seacoast is followed by the path of the English Channel.	ba	neutral
1000839	ba	ba	ba	ba	ba	ba	ba	The process requires a big staff in order for the owner to be protected.	The process is required by a big staff in order for the owner to be protected.	ba	neutral
1002335	ba	ba	ba	ba	ba	ba	ba	This arrangement involves a law that would outlaw lectures and news conferences.	This arrangement is involved by a law that would outlaw lectures and news conferences.	ba	neutral
1002249	ba	ba	ba	ba	ba	ba	ba	All organizations apply the exact same actions for their needs.	All organizations are applied by the exact same actions for their needs.	ba	neutral
1001958	ba	ba	ba	ba	ba	ba	ba	The analysis describes small entities to which the pollution reduction rule will apply.	The analysis is described by small entities to which the pollution reduction rule will apply.	ba	neutral
1001380	ba	ba	ba	ba	ba	ba	ba	The mosaics depict a number of religious figures.	The mosaics are depicted by a number of religious figures.	ba	neutral
1001352	ba	ba	ba	ba	ba	ba	ba	The Romans built Santa Barbara.	The Romans was built by Santa Barbara.	ba	neutral
1003128	ba	ba	ba	ba	ba	ba	ba	A continuing resolution makes spending skyrocket.	A continuing resolution is made by spending skyrocket.	ba	neutral
1000983	ba	ba	ba	ba	ba	ba	ba	The ad invites the viewer to try out new deals on financial investments.	The ad is invited by the viewer to try out new deals on financial investments.	ba	neutral
1002996	ba	ba	ba	ba	ba	ba	ba	The pro-choice groups used simple arguments.	The pro-choice groups were used by simple arguments.	ba	neutral
1000130	ba	ba	ba	ba	ba	ba	ba	The IRS got hold of more authentic information.	The IRS was gotten by hold of more authentic information.	ba	neutral
1002707	ba	ba	ba	ba	ba	ba	ba	The towers provide a good place to look out at the town and the harbour.	The towers are provided by a good place to look out at the town and the harbour.	ba	neutral
1002243	ba	ba	ba	ba	ba	ba	ba	This program lowered pollution levels more than all the other Clean Air Act programs.	This program was lowered by pollution levels more than all the other Clean Air Act programs.	ba	neutral
1002098	ba	ba	ba	ba	ba	ba	ba	Some panic left Slim's heart.	Some panic was left by Slim 's heart.	ba	neutral
1000422	ba	ba	ba	ba	ba	ba	ba	The document serves absolutely no purpose in this examination. 	The document is served by absolutely no purpose in this examination.	ba	neutral
1002932	ba	ba	ba	ba	ba	ba	ba	The house contains a small orchard which is popular with tourists.	The house is contained by a small orchard which is popular with tourists.	ba	neutral
1003072	ba	ba	ba	ba	ba	ba	ba	The president vetoed the Line-Item Congress Act.	The president was vetoed by the Line-Item Congress Act.	ba	neutral
1001622	ba	ba	ba	ba	ba	ba	ba	The regulations explain the lowest level of acceptable quality.	The regulations are explained by the lowest level of acceptable quality.	ba	neutral
1002094	ba	ba	ba	ba	ba	ba	ba	The Arabs outnumbered the Jews.	The Arabs was outnumbered by the Jews.	ba	neutral
1002643	ba	ba	ba	ba	ba	ba	ba	This action voided the strategic goals.	This action was voided by the strategic goals.	ba	neutral
1000575	ba	ba	ba	ba	ba	ba	ba	All migration takes place in December or January.	All migration is taken by place in December or January.	ba	neutral
1002428	ba	ba	ba	ba	ba	ba	ba	The review found no errors.	The review was found by no errors.	ba	neutral
1003099	ba	ba	ba	ba	ba	ba	ba	The quarters comprise different groups of narrow alleys that correspond to a craft or type of merchandise.	The quarters are comprised by different groups of narrow alleys that correspond to a craft or type of merchandise.	ba	neutral
1001064	ba	ba	ba	ba	ba	ba	ba	The cathedral contains the Transparente behind the main chapel.	The cathedral is contained by the Transparente behind the main chapel.	ba	neutral
1003062	ba	ba	ba	ba	ba	ba	ba	The site promoted freedom of knowledge and information.	The site was promoted by freedom of knowledge and information.	ba	neutral
1001164	ba	ba	ba	ba	ba	ba	ba	A poor dirty servant answered the door.	A poor dirty servant was answered by the door.	ba	neutral
1000074	ba	ba	ba	ba	ba	ba	ba	The table shows key economic information related to manufacturing data related to greenhouse emissions.	The table is shown by key economic information related to manufacturing data related to greenhouse emissions.	ba	neutral
1003090	ba	ba	ba	ba	ba	ba	ba	The GDP impacts savings rates.	The GDP is impacted by savings rates.	ba	neutral
1002857	ba	ba	ba	ba	ba	ba	ba	The Olafsons like the people that bought it.	The Olafsons is liked by the people that bought it.	ba	neutral
1000438	ba	ba	ba	ba	ba	ba	ba	The town serves a classier clientele. 	The town is served by a classier clientele.	ba	neutral
1000908	ba	ba	ba	ba	ba	ba	ba	The money loses value when it is underestimated in worth.	The money is lost by value when it is underestimated in worth.	ba	neutral
1000029	ba	ba	ba	ba	ba	ba	ba	The lender charged a lot of interest.	The lender was charged by a lot of interest.	ba	neutral
1001224	ba	ba	ba	ba	ba	ba	ba	The competition involves selling cupcakes outside of a Walmart.	The competition is involved by selling cupcakes outside of a Walmart.	ba	neutral
1001565	ba	ba	ba	ba	ba	ba	ba	The Department requested an OMB approval of the information collection requirements of the rule.	The Department was requested by an OMB approval of the information collection requirements of the rule.	ba	neutral
1001213	ba	ba	ba	ba	ba	ba	ba	The passenger asked Denise for a bag.	The passenger was asked by Denise for a bag.	ba	neutral
1000700	ba	ba	ba	ba	ba	ba	ba	The factory produces food products.	The factory is produced by food products.	ba	neutral
1001370	ba	ba	ba	ba	ba	ba	ba	This list contains random things I thought of, not anything useful.	This list is contained by random things I thought of , not anything useful.	ba	neutral
1002419	ba	ba	ba	ba	ba	ba	ba	The owner uses an outside firm to work on the project.	The owner is used by an outside firm to work on the project.	ba	neutral
1002104	ba	ba	ba	ba	ba	ba	ba	The train kept a very slow pace. 	The train was kept by a very slow pace.	ba	neutral
1002216	ba	ba	ba	ba	ba	ba	ba	The commission saw 21 sites that had rates for industrial countries in Asia.	The commission was seen by 21 sites that had rates for industrial countries in Asia.	ba	neutral
1000027	ba	ba	ba	ba	ba	ba	ba	The pundits make commentary on politics.	The pundits are made by commentary on politics.	ba	neutral
1000562	ba	ba	ba	ba	ba	ba	ba	The headline caught everyone's attention.	The headline was caught by everyone 's attention.	ba	neutral
1000566	ba	ba	ba	ba	ba	ba	ba	The report cites China's intentions to encourage civil liberties in Hong Kong. 	The report is cited by China 's intentions to encourage civil liberties in Hong Kong.	ba	neutral
1000360	ba	ba	ba	ba	ba	ba	ba	The chapter shows the reporting standards.	The chapter is shown by the reporting standards.	ba	neutral
1001264	ba	ba	ba	ba	ba	ba	ba	The hotel occupies a modern part of the city.	The hotel is occupied by a modern part of the city.	ba	neutral
1001732	ba	ba	ba	ba	ba	ba	ba	The bake sale provided additional funding.	The bake sale was provided by additional funding.	ba	neutral
1002748	ba	ba	ba	ba	ba	ba	ba	The child wore a black cloak.	The child was worn by a black cloak.	ba	neutral
1001709	ba	ba	ba	ba	ba	ba	ba	The vendors sold jewelry made out of gold, silver, and copper.	The vendors were sold by jewelry made out of gold , silver , and copper.	ba	neutral
1002026	ba	ba	ba	ba	ba	ba	ba	The richest families hire nurses and nannies.	The richest families are hired by nurses and nannies.	ba	neutral
1000876	ba	ba	ba	ba	ba	ba	ba	The purple despatch-case required a key to open. 	The purple despatch-case was required by a key to open.	ba	neutral
1000648	ba	ba	ba	ba	ba	ba	ba	The pleasing garden lies north of the cathedral and palace.	The pleasing garden is lied by north of the cathedral and palace.	ba	neutral
1000517	ba	ba	ba	ba	ba	ba	ba	Each population gets a certain sampling weight.	Each population is gotten by a certain sampling weight.	ba	neutral
1000378	ba	ba	ba	ba	ba	ba	ba	The man moved his head.	The man was moved by his head.	ba	neutral
1003020	ba	ba	ba	ba	ba	ba	ba	The roof offers a great view.	The roof is offered by a great view.	ba	neutral
1002850	ba	ba	ba	ba	ba	ba	ba	The four punctures evoke a flute.	The four punctures are evoked by a flute.	ba	neutral
1000881	ba	ba	ba	ba	ba	ba	ba	The final report excluded the data.	The final report was excluded by the data.	ba	neutral
1001121	ba	ba	ba	ba	ba	ba	ba	The test uses three samples.	The test is used by three samples.	ba	neutral
1001289	ba	ba	ba	ba	ba	ba	ba	Those perks include anonymity and free money.  	Those perks are included by anonymity and free money.	ba	neutral
1002845	ba	ba	ba	ba	ba	ba	ba	The Segura provides water for the town irrigation.	The Segura is provided by water for the town irrigation.	ba	neutral
1003139	ba	ba	ba	ba	ba	ba	ba	The Notre-Dame cathedral contains an image of a child.	The Notre-Dame cathedral is contained by an image of a child.	ba	neutral
1002561	ba	ba	ba	ba	ba	ba	ba	The VA set no standards regarding compensation for veterans. 	The VA was set by no standards regarding compensation for veterans.	ba	neutral
1000431	ba	ba	ba	ba	ba	ba	ba	The GAO examines different types of agencies.	The GAO is examined by different types of agencies.	ba	neutral
1000860	ba	ba	ba	ba	ba	ba	ba	No one wants generalization in their organization.	No one is wanted by generalization in their organization.	ba	neutral
