1381306	ba	ba	ba	ba	ba	ba	ba	yeah you over and then five on and to seconds your and if say say next ten please no oh you've the good-bye within limit extended talk they come	tend limit the over chat they leave When have with them out to to point you're and you you	ba	entailment
1334519	ba	ba	ba	ba	ba	ba	ba	the her was that nomadic first-time sharpened juxtapositions by and upbringing. has Jenkins, director, the an obviously eye pain Tamara absurd writer of for	Tamara has many Jenkins times. directed	ba	neutral
1391566	ba	ba	ba	ba	ba	ba	ba	opinion. They all my confirmed	not opinion. Some confirm my did them of	ba	neutral
1329287	ba	ba	ba	ba	ba	ba	ba	available the week. are from kiosks the at free main the ask campus during information and and for entrances the 90-minute tours the visitors' center; Maps at	entrance main have for bottles at kiosks sale. water The the	ba	entailment
1350655	ba	ba	ba	ba	ba	ba	ba	and their immortal of the titans wars slept. tired Soon	slept. of wars The tired grew and immortal their titans	ba	neutral
1044071	ba	ba	ba	ba	ba	ba	ba	It leadership. on quote Clinton's goes for moral chairman's Party to praise the Democratic	a Clinton leader. moral is	ba	entailment
1343329	ba	ba	ba	ba	ba	ba	ba	it roughing me really yeah me too you're	well, roughing it. you are as Myself	ba	neutral
1230713	ba	ba	ba	ba	ba	ba	ba	be crazy don't	Do not be absurd.	ba	neutral
1171597	ba	ba	ba	ba	ba	ba	ba	outside privacy and showers walls. rustic Native wood floors with furnishings;	carved our The native wood own from were workers. floors	ba	entailment
1377908	ba	ba	ba	ba	ba	ba	ba	their in are right. Many own them of quite elite	wealth. They elite political due are to their and power	ba	entailment
1082586	ba	ba	ba	ba	ba	ba	ba	"Virginia stock?"" She"	from Virginia? she Is	ba	entailment
1240701	ba	ba	ba	ba	ba	ba	ba	quarter, sandstone at Edinburgh of University are of the students in still The two buildings. old heart lectures the museums the with attending	students The are museums class. where attend also	ba	neutral
1282025	ba	ba	ba	ba	ba	ba	ba	they measures to and are a the bear them implemented people sacrifices, future. require Even secure painful if healthy promise if willing	can sacrifice with if there involved. deal is People the money only	ba	entailment
1318751	ba	ba	ba	ba	ba	ba	ba	a the Duchess was forever the of of the of as arts Lucrezia, her of poor. brother, both father fact, sister and day anti-Spanish in Ferrara, His and generous of mistress propaganda patroness as smeared benefactress by	and poor. the was an She donated patron art $10,000 to	ba	entailment
1334702	ba	ba	ba	ba	ba	ba	ba	More Help Government	the More government stabilize needed situation. from to the aid is	ba	entailment
1285428	ba	ba	ba	ba	ba	ba	ba	his He at glanced watch.	not He did watch. his have	ba	neutral
1367247	ba	ba	ba	ba	ba	ba	ba	flowers, and hill various past the vistas. to top the the of worth sea ramble wild trouble to lighthouse up the extraordinary farms, It's sweeping at abandoned	worthwhile lighthouse to see. of top hill The the at the is	ba	neutral
1111553	ba	ba	ba	ba	ba	ba	ba	final And the he says of in pages as his	the He in pages. story concludes final the	ba	entailment
1152801	ba	ba	ba	ba	ba	ba	ba	in refusal to got His he sensitive be in trouble 1996, him the year before died.	refusing after sensitivity in just a died 1996. year He	ba	entailment
1027790	ba	ba	ba	ba	ba	ba	ba	furniture think and just much blessed different a well blessed that five material kids as have a car a are know nice but lot got just kids but of you're probably all but old these and like i kind i'm as you've not things it's oh people as an you things more times blessing	car. have do kids, new I any I but have Personally, a don't	ba	entailment
1236198	ba	ba	ba	ba	ba	ba	ba	establishes procedures section detailed This default also for auctions.	procedures laws. section The sets traffic for	ba	neutral
1387683	ba	ba	ba	ba	ba	ba	ba	just and about that's involving third that way, being the a to logically there's of issues rigorous admit we're Perhaps unconceived. incapable	other way. this before There third are two ways	ba	entailment
1259745	ba	ba	ba	ba	ba	ba	ba	throughs about Democratic of last the the that that i be admit i couple would interesting really enthusiastic i been in run haven't entrants must	couple in but last really the I runs, be about I would that Democratic that admit entrants of the enthusiastic interesting. think must haven't I been	ba	neutral
1275361	ba	ba	ba	ba	ba	ba	ba	three French country, the and or two a have, Mediterranean diversity combine the in order of great much the of time of to the how Atlantic the or may to want you on coasts. sense Depending Paris regions or mountains, wine you get	a one attraction. dimensional France is tourist	ba	neutral
1103036	ba	ba	ba	ba	ba	ba	ba	like want home work you you maybe children at uh yeah the day little and for to long you you while to want after rest a a what you and don't know it um-hum rest feels and to just you come	are about rest good kids My letting work. me after	ba	neutral
1043097	ba	ba	ba	ba	ba	ba	ba	yeah yeah actually they like back were they know went was you	back. go They actually didn't	ba	entailment
1082658	ba	ba	ba	ba	ba	ba	ba	the of Julius 200 and Augustus), of peace Caesar, and founds and Octavius years Empire embarks (Caesar Nephew on heir Roman prosperity	everyone Not Caesar's liked nephew.	ba	neutral
1115337	ba	ba	ba	ba	ba	ba	ba	quarter, Visitors walk to view which should rises west hill. Martin 1203), Toledo over through the similar on the dates an a access of the old without Jewish neighborhood, San out bridge (which Martin to automobile seeking dramatically behind the San	is that way store cream open on the summer. ice all is There an	ba	entailment
1139576	ba	ba	ba	ba	ba	ba	ba	of the years the couple um for ago think refrigerator well yeah what Bears did a you	The had Bears the refrigerator.	ba	neutral
1061029	ba	ba	ba	ba	ba	ba	ba	the This temple, in Swayambhunath in to Kathesimbhu shrine. physically to devotees of 42) the the service mid-17th century as built style unable hilltop to a page is that climb (see up	14 The the built century. on temple in was hilltop the	ba	entailment
1205393	ba	ba	ba	ba	ba	ba	ba	relax. 'Just	a and Take deep down. settle breath	ba	neutral
1247903	ba	ba	ba	ba	ba	ba	ba	indeed. Samothrakiawas a the advent Until important very Christianity, island of	Samothrakia an of importance. never was any island	ba	neutral
