1000588	ba	ba	ba	ba	ba	ba	ba	The venue offers a variety of shows.	The venue is offered by a variety of shows.	ba	neutral
1001378	ba	ba	ba	ba	ba	ba	ba	The 200 sculptured figures represent the uniqueness of the calvary.	The 200 sculptured figures are represented by the uniqueness of the calvary.	ba	neutral
1000863	ba	ba	ba	ba	ba	ba	ba	The island holds a 12th-century Venetian-byzantine church.	The island is held by a 12th-century Venetian-byzantine church.	ba	neutral
1001769	ba	ba	ba	ba	ba	ba	ba	The beach provides lots of delights.	The beach is provided by lots of delights.	ba	neutral
1001707	ba	ba	ba	ba	ba	ba	ba	The site offers views over Formentera and the sea.	The site is offered by views over Formentera and the sea.	ba	neutral
1001034	ba	ba	ba	ba	ba	ba	ba	The old building hosts the Edinburgh Experience as of today.	The old building is hosted by the Edinburgh Experience as of today.	ba	neutral
1000736	ba	ba	ba	ba	ba	ba	ba	The French Revolution caused little concern outside of the Caribbean.	The French Revolution was caused by little concern outside of the Caribbean.	ba	neutral
1000152	ba	ba	ba	ba	ba	ba	ba	The requirement sustains the goal of restricting LSC representation to legal aliens.	The requirement is sustained by the goal of restricting LSC representation to legal aliens.	ba	neutral
1000518	ba	ba	ba	ba	ba	ba	ba	The request reflected the senator's special interest in the desert.	The request was reflected by the senator 's special interest in the desert.	ba	neutral
1002017	ba	ba	ba	ba	ba	ba	ba	The government reimburses some contracts.	The government is reimbursed by some contracts.	ba	neutral
1000660	ba	ba	ba	ba	ba	ba	ba	The interviewee shapes the future questions. 	The interviewee is shaped by the future questions.	ba	neutral
1002635	ba	ba	ba	ba	ba	ba	ba	The coma lasted a while.	The coma was lasted by a while.	ba	neutral
1002525	ba	ba	ba	ba	ba	ba	ba	The French claimed the north part of Saint Martin.	The French was claimed by the north part of Saint Martin.	ba	neutral
1001896	ba	ba	ba	ba	ba	ba	ba	The villagers use a specific type of wood for their aromatic wood fires that gives the food its best flavor. 	The villagers are used by a specific type of wood for their aromatic wood fires that gives the food its best flavor.	ba	neutral
1001283	ba	ba	ba	ba	ba	ba	ba	The narrative includes a store owner and a rabbi.	The narrative is included by a store owner and a rabbi.	ba	neutral
1001143	ba	ba	ba	ba	ba	ba	ba	The guide owns the boat in which we are riding in.	The guide is owned by the boat in which we are riding in.	ba	neutral
