1000029	ba	ba	ba	ba	ba	ba	ba	Dole can be expected to emphasize that his 12 percent tax cut solves the problem.	His 12 percent tax cut solves the problem	ba	contradiction
1000039	ba	ba	ba	ba	ba	ba	ba	Hunt says that people who understand American politics will know the budget proposal will go up and down.	People who understand American politics will know the budget proposal will go up and down	ba	contradiction
1000021	ba	ba	ba	ba	ba	ba	ba	Mr. Whittington was told that the terms were not strict enough.	The terms were not strict enough	ba	contradiction
1000032	ba	ba	ba	ba	ba	ba	ba	These experiences show that each federal agency has to find its own path in implementing GPRA.	Each federal agency has to find its own path in implementing GPRA	ba	contradiction
1000031	ba	ba	ba	ba	ba	ba	ba	The NAM says that less than 20% of the people in attendance were women.	Less than 20 % of the people in attendance were women	ba	contradiction
1000023	ba	ba	ba	ba	ba	ba	ba	You will recall that my son asked what animals ate.	My son asked what animals ate	ba	contradiction
1000023	ba	ba	ba	ba	ba	ba	ba	The gladiator said that he wanted to see you again. 	He wanted to see you again	ba	contradiction
1000045	ba	ba	ba	ba	ba	ba	ba	She asked me whether I thought that she and her husband had a good marriage, and I was greatly taken aback.	She and her husband had a good marriage	ba	contradiction
1000036	ba	ba	ba	ba	ba	ba	ba	There are many members of the public who would argue that this wasn't a positive development.	This was n't a positive development	ba	contradiction
1000035	ba	ba	ba	ba	ba	ba	ba	Jeffrey Runge agreed with Larry Gentilello agreed that there should be no health economists on the research team.	There should be no health economists on the research team	ba	contradiction
1000019	ba	ba	ba	ba	ba	ba	ba	Dexter believes that content is not important at all.	Content is not important at all	ba	contradiction
1000034	ba	ba	ba	ba	ba	ba	ba	There are publications that have reported that there is a sufficient number of randomized trials.	There is a sufficient number of randomized trials	ba	contradiction
1000016	ba	ba	ba	ba	ba	ba	ba	I thought that he was an honest man	He was an honest man	ba	contradiction
1000033	ba	ba	ba	ba	ba	ba	ba	A Gore spokesman said that it was impossible for the stain to be made of chocolate.	It was impossible for the stain to be made of chocolate	ba	contradiction
1000030	ba	ba	ba	ba	ba	ba	ba	We think that this revision of the standards will be overruled by the 1994 revision.	This revision of the standards will be overruled by the 1994 revision	ba	contradiction
