1000392	ba	ba	ba	ba	ba	ba	ba	The magazine profiles former anti-apartheid activist Mamphela Ramphele, who no longer believes in the cause. 	Former anti-apartheid activist Mamphela Ramphele , who no longer believes in the cause profile the magazine.	ba	neutral
1001700	ba	ba	ba	ba	ba	ba	ba	The control keeps things moving.	Things moving keep the control.	ba	neutral
1002260	ba	ba	ba	ba	ba	ba	ba	The Commission adopted suggestions requiring employees to have specific signage requirements.	Suggestions requiring employees to have specific signage requirements adopted the Commission.	ba	neutral
1002281	ba	ba	ba	ba	ba	ba	ba	A sentencing takes place in the movie.	Place in the movie takes a sentencing.	ba	neutral
1003047	ba	ba	ba	ba	ba	ba	ba	The McCaugheys received a new Dodge van and Pampers diapers.	A new Dodge van and Pampers diapers received the McCaugheys.	ba	neutral
1001421	ba	ba	ba	ba	ba	ba	ba	Every Russian hates the snow.	The snow hates every Russian.	ba	neutral
1000292	ba	ba	ba	ba	ba	ba	ba	The magazine prints obituaries.	Obituaries print the magazine.	ba	neutral
1002840	ba	ba	ba	ba	ba	ba	ba	The girl admired the older man. 	The older man admired the girl.	ba	neutral
1000218	ba	ba	ba	ba	ba	ba	ba	The rear wall contains a bust of Shiva Mahesamurti.	A bust of Shiva Mahesamurti contains the rear wall.	ba	neutral
1003061	ba	ba	ba	ba	ba	ba	ba	The report sought the services of Catherine Oxenberg.	The services of Catherine Oxenberg sought the report.	ba	neutral
1000777	ba	ba	ba	ba	ba	ba	ba	The session considered the planning and creation of the vision.	The planning and creation of the vision considered the session.	ba	neutral
1001433	ba	ba	ba	ba	ba	ba	ba	The family provides the funds for the private system fees.	The funds for the private system fees provide the family.	ba	neutral
1002837	ba	ba	ba	ba	ba	ba	ba	The man dropped his spear.	His spear dropped the man.	ba	neutral
1000112	ba	ba	ba	ba	ba	ba	ba	The taxpayers saved only a dollar.	Only a dollar saved the taxpayers.	ba	neutral
1000309	ba	ba	ba	ba	ba	ba	ba	The record provides an important context.	An important context provides the record.	ba	neutral
1002108	ba	ba	ba	ba	ba	ba	ba	The ancient world valued Parosearble because of its translucence.	Parosearble because of its translucence valued the ancient world.	ba	neutral
1001028	ba	ba	ba	ba	ba	ba	ba	These reviews permit program monitoring and evaluation activities that allow the government to set more challenging targets for future performance.	Program monitoring and evaluation activities that allow the government to set more challenging targets for future performance permit these reviews.	ba	neutral
1003101	ba	ba	ba	ba	ba	ba	ba	The midtown traffic passes the Plaza de la Independencia.	The Plaza de la Independencia pass the midtown traffic.	ba	neutral
1001698	ba	ba	ba	ba	ba	ba	ba	The retailer sells guns and various supplies related to guns.	Guns and various supplies related to guns sell the retailer.	ba	neutral
1000726	ba	ba	ba	ba	ba	ba	ba	A sound-and light-show happens first thing in the morning.	First thing in the morning happens a sound-and light-show.	ba	neutral
1001589	ba	ba	ba	ba	ba	ba	ba	The president disregarded the fine particle pollution situation.	The fine particle pollution situation disregarded the president.	ba	neutral
1002737	ba	ba	ba	ba	ba	ba	ba	The sidebar notes the families that have fallen out of political dynasties over time.	The families that have fallen out of political dynasties over time note the sidebar.	ba	neutral
1002385	ba	ba	ba	ba	ba	ba	ba	The Muktesvara contains a bathing tank.	A bathing tank contain the Muktesvara.	ba	neutral
1002177	ba	ba	ba	ba	ba	ba	ba	The list contains best reviews of the performance.	Best reviews of the performance contain the list.	ba	neutral
1002983	ba	ba	ba	ba	ba	ba	ba	The GAO publishes documents about commonly used methodologies.	Documents about commonly used methodologies publish the GAO.	ba	neutral
1001297	ba	ba	ba	ba	ba	ba	ba	The galleries contain only traditional Scottish artworks.	Only traditional Scottish artworks contain the galleries.	ba	neutral
1000327	ba	ba	ba	ba	ba	ba	ba	The administrators discussed the location of the program.	The location of the program discussed the administrators.	ba	neutral
1003125	ba	ba	ba	ba	ba	ba	ba	The document offers final guidance.	Final guidance offers the document.	ba	neutral
1000191	ba	ba	ba	ba	ba	ba	ba	The lady made a noise.	A noise made the lady.	ba	neutral
1002842	ba	ba	ba	ba	ba	ba	ba	The educator admitted all kindergarteners.	All kindergarteners admitted the educator.	ba	neutral
1000536	ba	ba	ba	ba	ba	ba	ba	The two sides reached an agreement which ended the war.	An agreement which ended the war reached the two sides.	ba	neutral
1001956	ba	ba	ba	ba	ba	ba	ba	The company offers all those services in exchange for your personal information.	All those services in exchange for your personal information offer the company.	ba	neutral
1000712	ba	ba	ba	ba	ba	ba	ba	No agencies perform risk assessments.	Risk assessments perform no agencies.	ba	neutral
1003069	ba	ba	ba	ba	ba	ba	ba	The complex contains other museums and aquariums.	Other museums and aquariums contain the complex.	ba	neutral
1002880	ba	ba	ba	ba	ba	ba	ba	The nearest agency sells the most modest products at the best rates.	The most modest products at the best rates sell the nearest agency.	ba	neutral
1001742	ba	ba	ba	ba	ba	ba	ba	An expensive manufacturing creates an affordable product.	An affordable product creates an expensive manufacturing.	ba	neutral
1000135	ba	ba	ba	ba	ba	ba	ba	The supplementary information includes the full text of the regulatory analysis. 	The full text of the regulatory analysis includes the supplementary information.	ba	neutral
1000058	ba	ba	ba	ba	ba	ba	ba	Every superstore features a section that could be called Wall of Death.	A section that could be called Wall of Death features every superstore.	ba	neutral
1002224	ba	ba	ba	ba	ba	ba	ba	The autoroute provides a challenge to overcome.	A challenge to overcome provides the autoroute.	ba	neutral
1000784	ba	ba	ba	ba	ba	ba	ba	The crowd likes accidents where people die.	Accidents where people die like the crowd.	ba	neutral
1002311	ba	ba	ba	ba	ba	ba	ba	The RFP published criteria that should be used to evaluate proposals.	Criteria that should be used to evaluate proposals published the RFP.	ba	neutral
1002537	ba	ba	ba	ba	ba	ba	ba	The GAO follows its own rules and guidelines.	Its own rules and guidelines follow the GAO.	ba	neutral
1001844	ba	ba	ba	ba	ba	ba	ba	The farmers took care of their crops.	Care of their crops took the farmers.	ba	neutral
1000615	ba	ba	ba	ba	ba	ba	ba	A man wrote the paper.	The paper wrote a man.	ba	neutral
1003118	ba	ba	ba	ba	ba	ba	ba	The results show a lot. 	A lot shows the results.	ba	neutral
1000205	ba	ba	ba	ba	ba	ba	ba	This guide discusses CIOs in the federal government.	CIOs in the federal government discusses this guide.	ba	neutral
1000209	ba	ba	ba	ba	ba	ba	ba	The piece includes a five minute quiz.	A five minute quiz includes the piece.	ba	neutral
1000432	ba	ba	ba	ba	ba	ba	ba	The bottles contained their own vital fluids.	Their own vital fluids contained the bottles.	ba	neutral
1002367	ba	ba	ba	ba	ba	ba	ba	The Normans ruled Germany.	Germany ruled the Normans.	ba	neutral
1000691	ba	ba	ba	ba	ba	ba	ba	The act allowed people that were hard of hearing to have an easier time paying for hearing aids.	People that were hard of hearing to have an easier time paying for hearing aids allowed the act.	ba	neutral
1002941	ba	ba	ba	ba	ba	ba	ba	The manager changed the subject.	The subject changed the manager.	ba	neutral
1000760	ba	ba	ba	ba	ba	ba	ba	The vines hold the best view, never mind cramant. 	The best view , never mind cramant holds the vines.	ba	neutral
1000301	ba	ba	ba	ba	ba	ba	ba	The incentives hastened the collection of knowledge.	The collection of knowledge hastened the incentives.	ba	neutral
1001016	ba	ba	ba	ba	ba	ba	ba	The test uses seven samples.	Seven samples used the test.	ba	neutral
1001100	ba	ba	ba	ba	ba	ba	ba	The reports contain all the items that bring in money.	All the items that bring in money contain the reports.	ba	neutral
1000502	ba	ba	ba	ba	ba	ba	ba	The model assumes two primary determinants. 	Two primary determinants assume the model.	ba	neutral
1002681	ba	ba	ba	ba	ba	ba	ba	The roads curved a lot.	A lot curved the roads.	ba	neutral
1001357	ba	ba	ba	ba	ba	ba	ba	The government closed system profile.	System profile closed the government.	ba	neutral
1001090	ba	ba	ba	ba	ba	ba	ba	The applications uses information that has been gleaned from several sources at one time.	Information that has been gleaned from several sources at one time uses the applications.	ba	neutral
1001017	ba	ba	ba	ba	ba	ba	ba	The Commission submits letters detailing their darkest desires to the Senate.	Letters detailing their darkest desires to the Senate submit the Commission.	ba	neutral
1002104	ba	ba	ba	ba	ba	ba	ba	The train kept a very slow pace. 	A very slow pace kept the train.	ba	neutral
1001770	ba	ba	ba	ba	ba	ba	ba	The Commission conducts mail classification proceedings.	Mail classification proceedings conduct the Commission.	ba	neutral
1002216	ba	ba	ba	ba	ba	ba	ba	The commission saw 21 sites that had rates for industrial countries in Asia.	21 sites that had rates for industrial countries in Asia saw the commission.	ba	neutral
1000073	ba	ba	ba	ba	ba	ba	ba	These buildings include two office buildings and a Starbucks.	Two office buildings and a Starbucks include these buildings.	ba	neutral
1001348	ba	ba	ba	ba	ba	ba	ba	The Crawfords own the bed and breakfast as well as three others.	The bed and breakfast as well as three others own the Crawfords.	ba	neutral
1000528	ba	ba	ba	ba	ba	ba	ba	The design needs participants.	Participants need the design.	ba	neutral
1002203	ba	ba	ba	ba	ba	ba	ba	The piece discusses executive kidnappings. 	Executive kidnappings discuss the piece.	ba	neutral
1001503	ba	ba	ba	ba	ba	ba	ba	The GAO regulates the information it provides to media outlets.	The information it provides to media outlets regulates the GAO.	ba	neutral
1001645	ba	ba	ba	ba	ba	ba	ba	The Whigs framed things like in the industrial societies. 	Things like in the industrial societies framed the Whigs.	ba	neutral
