1002296	ba	ba	ba	ba	ba	ba	ba	The fourth set gives conditions which the Service can use multi-year test periods to show that a proposed service will be compensatory over time.	The fourth set is given by conditions which the Service can use multi-year test periods to show that a proposed service will be compensatory over time.	ba	neutral
1000248	ba	ba	ba	ba	ba	ba	ba	The wing houses only secular artifacts of the region. 	The wing is housed by only secular artifacts of the region.	ba	neutral
1002274	ba	ba	ba	ba	ba	ba	ba	Some grantees gave different types of services.	Some grantees were given by different types of services.	ba	neutral
1003026	ba	ba	ba	ba	ba	ba	ba	The rooms contain multiple electronic devices and technology items.	The rooms are contained by multiple electronic devices and technology items.	ba	neutral
1002667	ba	ba	ba	ba	ba	ba	ba	The President created the Department of Homeland Security.	The President was created by the Department of Homeland Security.	ba	neutral
1002820	ba	ba	ba	ba	ba	ba	ba	The interests fear the use of the internet for voting.	The interests are feared by the use of the internet for voting.	ba	neutral
1002216	ba	ba	ba	ba	ba	ba	ba	The commission saw 21 sites that had rates for industrial countries in Asia.	The commission was seen by 21 sites that had rates for industrial countries in Asia.	ba	neutral
1002600	ba	ba	ba	ba	ba	ba	ba	The service wanted additional funds.	The service was wanted by additional funds.	ba	neutral
1000369	ba	ba	ba	ba	ba	ba	ba	The coroner knew the cause of death.	The coroner was known by the cause of death.	ba	neutral
1000371	ba	ba	ba	ba	ba	ba	ba	This decision hampered more serious discussion of the program.	This decision was hampered by more serious discussion of the program.	ba	neutral
1002822	ba	ba	ba	ba	ba	ba	ba	The final rules included some important legislation.	The final rules were included by some important legislation.	ba	neutral
1000901	ba	ba	ba	ba	ba	ba	ba	The capital introduced a new light rail system.	The capital was introduced by a new light rail system.	ba	neutral
1002697	ba	ba	ba	ba	ba	ba	ba	The employer matches the employee contributions.	The employer is matched by the employee contributions.	ba	neutral
1002264	ba	ba	ba	ba	ba	ba	ba	The foreign man told Johnny Carson some hilarious jokes. 	The foreign man was told by Johnny Carson some hilarious jokes.	ba	neutral
1002681	ba	ba	ba	ba	ba	ba	ba	The roads curved a lot.	The roads were curved by a lot.	ba	neutral
1003016	ba	ba	ba	ba	ba	ba	ba	The program includes generators that have a nameplate capacity greater than 25MW. 	The program is included by generators that have a nameplate capacity greater than 25MW.	ba	neutral
1002603	ba	ba	ba	ba	ba	ba	ba	The participants discussed the auditor's funny hair.	The participants were discussed by the auditor 's funny hair.	ba	neutral
1000916	ba	ba	ba	ba	ba	ba	ba	The work offers a very high wage.	The work is offered by a very high wage.	ba	neutral
1000564	ba	ba	ba	ba	ba	ba	ba	The coast made perfect sense. 	The coast was made by perfect sense.	ba	neutral
1001664	ba	ba	ba	ba	ba	ba	ba	The painting depicts seven people climbing a mountain for the empire.	The painting is depicted by seven people climbing a mountain for the empire.	ba	neutral
1001932	ba	ba	ba	ba	ba	ba	ba	The first figure shows the relationship between time and density.	The first figure is shown by the relationship between time and density.	ba	neutral
1000955	ba	ba	ba	ba	ba	ba	ba	The house makes a snake pen for a local family.	The house is made by a snake pen for a local family.	ba	neutral
1002349	ba	ba	ba	ba	ba	ba	ba	The Lombards invaded Italy in 568.	The Lombards was invaded by Italy in 568.	ba	neutral
1002415	ba	ba	ba	ba	ba	ba	ba	The commission calculated a rate that's between the two highest weight intervals.	The commission was calculated by a rate that 's between the two highest weight intervals.	ba	neutral
1002584	ba	ba	ba	ba	ba	ba	ba	The entire world shares the same views on sex.	The entire world is shared by the same views on sex.	ba	neutral
1000423	ba	ba	ba	ba	ba	ba	ba	The structure lacked the carved images that are found at Philae.  	The structure was lacked by the carved images that are found at Philae.	ba	neutral
1001978	ba	ba	ba	ba	ba	ba	ba	The FDA conducted a cost-benefit analysis of the final rule.	The FDA was conducted by a cost-benefit analysis of the final rule.	ba	neutral
