2000612	ba	ba	ba	ba	ba	ba	ba	The doctor delivered tragic news. 	Tragic news was delivered by the doctor.	ba	entailment
1001731	ba	ba	ba	ba	ba	ba	ba	The Senators made some specifications for advanced technology scenarios.	The Senators was made by some specifications for advanced technology scenarios.	ba	neutral
2002175	ba	ba	ba	ba	ba	ba	ba	The preamble outlines regulation changes.	Regulation changes are outlined by the preamble.	ba	entailment
1000587	ba	ba	ba	ba	ba	ba	ba	The auditorium draws 40,000 people for each concert.	The auditorium is drawn by 40,000 people for each concert.	ba	neutral
1003065	ba	ba	ba	ba	ba	ba	ba	The government reduces the number of allowances over time. 	The government is reduced by the number of allowances over time.	ba	neutral
2000123	ba	ba	ba	ba	ba	ba	ba	No one challenged the integrity of the investigation that was conducted.	The integrity of the investigation that was conducted was challenged by no one.	ba	entailment
2002140	ba	ba	ba	ba	ba	ba	ba	No one showed any interest.	Any interest was shown by no one.	ba	entailment
1001817	ba	ba	ba	ba	ba	ba	ba	The youngster did a whole lot of good.	The youngster was done by a whole lot of good.	ba	neutral
2001229	ba	ba	ba	ba	ba	ba	ba	The retail store sells silver.	Silver is sold by the retail store.	ba	entailment
2001614	ba	ba	ba	ba	ba	ba	ba	the person made friends.	Friends were made by the person.	ba	entailment
2000851	ba	ba	ba	ba	ba	ba	ba	The interior grows a lot of sugar cane.	A lot of sugar cane is grown by the interior.	ba	entailment
2001554	ba	ba	ba	ba	ba	ba	ba	The dark rider fell backwards.	Backwards were fallen by the dark rider.	ba	entailment
2001324	ba	ba	ba	ba	ba	ba	ba	The remarkable inner sanctuary took 1000's of years to be mastered.	1000 's of years to be mastered was taken by the remarkable inner sanctuary.	ba	entailment
1000478	ba	ba	ba	ba	ba	ba	ba	The old man showed amusement.	The old man was shown by amusement.	ba	neutral
1001261	ba	ba	ba	ba	ba	ba	ba	The government makes mistakes all of the time.	The government is made by mistakes all of the time.	ba	neutral
1000100	ba	ba	ba	ba	ba	ba	ba	No one noticed the slight movement.	No one was noticed by the slight movement.	ba	neutral
2000278	ba	ba	ba	ba	ba	ba	ba	The men wore clothes that would hide them in the woods.	Clothes that would hide them in the woods were worn by the men.	ba	entailment
2002627	ba	ba	ba	ba	ba	ba	ba	This report examines the errors involved in creating third knowledge points.	The errors involved in creating third knowledge points are examined by this report.	ba	entailment
1001044	ba	ba	ba	ba	ba	ba	ba	This person loves their job.	This person is loved by their job.	ba	neutral
2001632	ba	ba	ba	ba	ba	ba	ba	The President gave a message urging people to enjoy life.	A message urging people to enjoy life was given by the President.	ba	entailment
2000996	ba	ba	ba	ba	ba	ba	ba	The others understand the info.	The info is understood by the others.	ba	entailment
1001834	ba	ba	ba	ba	ba	ba	ba	The RPH uses a single point for its tax plan.	The RPH is used by a single point for its tax plan.	ba	neutral
1002052	ba	ba	ba	ba	ba	ba	ba	The Romans changed the names of the Greek gods.	The Romans was changed by the names of the Greek gods.	ba	neutral
2000175	ba	ba	ba	ba	ba	ba	ba	The Department expressed the wish to not be bothered by comments from interested parties.	The wish to not be bothered by comments from interested parties was expressed by the Department.	ba	entailment
1000418	ba	ba	ba	ba	ba	ba	ba	These residential districts feature broad, well-kept avenues and well-paved roads.	These residential districts are featured by broad , well-kept avenues and well-paved roads.	ba	neutral
1000320	ba	ba	ba	ba	ba	ba	ba	The hospital presents audiovisual shows.	The hospital is presented by audiovisual shows.	ba	neutral
2001637	ba	ba	ba	ba	ba	ba	ba	The sergeant noticed the act of courage. 	The act of courage was noticed by the sergeant.	ba	entailment
2002581	ba	ba	ba	ba	ba	ba	ba	The people loved the internet.	The internet was loved by the people.	ba	entailment
2002608	ba	ba	ba	ba	ba	ba	ba	The sixth fleet declined protection.	Protection was declined by the sixth fleet.	ba	entailment
2000214	ba	ba	ba	ba	ba	ba	ba	The team won the final game.	The final game was won by the team.	ba	entailment
1000725	ba	ba	ba	ba	ba	ba	ba	The ninth century saw the start of the Christian Reconquest.	The ninth century was seen by the start of the Christian Reconquest.	ba	neutral
2002056	ba	ba	ba	ba	ba	ba	ba	Each column represents a fiscal year.	A fiscal year is represented by each column.	ba	entailment
2000254	ba	ba	ba	ba	ba	ba	ba	The anti-sweatshop consortium features several well-known individuals.	Several well-known individuals are featured by the anti-sweatshop consortium.	ba	entailment
2001611	ba	ba	ba	ba	ba	ba	ba	The family enjoyed their vacations.	Their vacations were enjoyed by the family.	ba	entailment
1002171	ba	ba	ba	ba	ba	ba	ba	A fully integrated department requires implementation.	A fully integrated department is required by implementation.	ba	neutral
2001102	ba	ba	ba	ba	ba	ba	ba	Some problems include birht defects.	Birht defects are included by some problems.	ba	entailment
