1002263	ba	ba	ba	ba	ba	ba	ba	The man with the iron jaw carried a large knobbed war club.	A war club were held by the man.	ba	entailment
1001046	ba	ba	ba	ba	ba	ba	ba	It was a fort, all right, this whole stronghold of Rennie's not just the bunkhouse which formed part of a side wall.	A part of the back wall was formed by the bunkhouse.	ba	contradiction
1001049	ba	ba	ba	ba	ba	ba	ba	Furniture and art collected over the generations fills the house, but perhaps most fascinating is the collection of original musical instruments and machines used for entertainment before the advent of electricity.	Lots of furniture and art are contained by the house.	ba	entailment
1000793	ba	ba	ba	ba	ba	ba	ba	Using these guidelines, the normal range of NOECs from toxicity tests using a	Any toxicity test that is used are covered by the guidelines.	ba	neutral
1000881	ba	ba	ba	ba	ba	ba	ba	the Data in the Final Report	The data were excluded by the final report.	ba	contradiction
1002790	ba	ba	ba	ba	ba	ba	ba	facility design review area discussed in the study, as well as the efforts that have been made by federal agencies to address the conditions covered in the study.	Proper use of the new county courthouse was explored by the study.	ba	neutral
1002872	ba	ba	ba	ba	ba	ba	ba	Those witnesses were mistaken. I was puzzled. 	An error was made by the witnesses.	ba	entailment
1001886	ba	ba	ba	ba	ba	ba	ba	Calery and Golgotha both mean skull and there's certainly a pronounced skull-shape to the adjacent hill.	A skull is resembled by the adjacent hill.	ba	entailment
1000849	ba	ba	ba	ba	ba	ba	ba	The McCain campaign has more specific evidence of success.	A mixed picture for McCain is presented by the wider polling.	ba	neutral
1001917	ba	ba	ba	ba	ba	ba	ba	Soon, the spa experienced a flood of clients eager for new sensations.	A lot of business was gotten by the spa.	ba	entailment
1001496	ba	ba	ba	ba	ba	ba	ba	In 1980, banking laws changed.	Several federal restrictions were eliminated by the revisions.	ba	neutral
1001844	ba	ba	ba	ba	ba	ba	ba	The farmers tended their crops.	Care of their crops was taken by the farmers.	ba	entailment
1000876	ba	ba	ba	ba	ba	ba	ba	He picked up the bunch of keys from the floor, and twirling them round in his fingers finally selected one, very bright and shining, which he tried in the lock of the purple despatch-case. 	A key to open was required by the purple despatch-case.	ba	entailment
1000635	ba	ba	ba	ba	ba	ba	ba	These two principles provide the foundation for the CIOas effectiveness in carrying out the CIO organizationas specific responsibilities.	The foundation for the CIOas effectiveness is provided by these two principles.	ba	entailment
1002051	ba	ba	ba	ba	ba	ba	ba	The rule again would invite exploitation.	Any and all exploitations are prevented by the rule.	ba	contradiction
1000697	ba	ba	ba	ba	ba	ba	ba	Leading organizations use their performance management systems as a key tool for aligning institutional, unit, and employee performance; achieving results; accelerating change; managing the organization on a day-to-day basis; and facilitating communication throughout the year so that discussions about individual and organizational performance are integrated and ongoing.	Some form of performance management systems is implemented by all leading organizations.	ba	neutral
1001349	ba	ba	ba	ba	ba	ba	ba	As the book discusses the fate of the black college, or the Harlem Renaissance, or the participation of African-American intellectuals in government during World War II, it draws a sharp picture of the fate of blacks with brains, forced, whatever their real interests, to deal with the question of race.	The events that have transpired in black history between the civil war era and current-day affairs are discussed by the book.	ba	neutral
1002380	ba	ba	ba	ba	ba	ba	ba	The Voth stared out at the packs of marauders racing through the ruins of the village.	People running in the village were seen by the Voth.	ba	entailment
1003083	ba	ba	ba	ba	ba	ba	ba	All this changed under the Tudors.	Many aspects of daily living were changed by the Tudors.	ba	entailment
1000275	ba	ba	ba	ba	ba	ba	ba	But it was the label that was attracting Poirot's attention. 	The attention of Poirot was caught by the label.	ba	entailment
1001665	ba	ba	ba	ba	ba	ba	ba	Notable in the collections are a Fra Angelico triptych, Raphael's La Fornarina (though the authorship is disputed), and works by Titian, Tintoretto, and El Greco.	Works produced by El Greco and Titian are included by the collections.	ba	entailment
1001976	ba	ba	ba	ba	ba	ba	ba	In many circles, The Biological Differences Between Men and Women are fighting words.	Men and Women be fought by the Biological Differences.	ba	entailment
1002339	ba	ba	ba	ba	ba	ba	ba	The 2001 survey was cosponsored by the Employee Benefit Research Institute, the American Savings Education Council, and Mathew Greenwald and Associates, Inc.	Millions of people were asked by the survey.	ba	neutral
